"1" 2.989139007 3.26301155074571
"2" 2.989139007 3.17431228687742
"3" 2.989139007 3.7552251463268
"4" 2.989139007 3.62452363176475
"5" 2.989139007 3.55136871406438
"6" 2.989139007 1.0082915108196
"7" 2.989139007 3.81920016631604
"8" 2.989139007 3.84206259086376
"9" 2.989139007 0.939282537158939
"10" 2.989139007 3.49663410676585
"11" 2.989139007 3.54911612137726
"12" 3 3.5527719872692
"13" 3 3.27294191529108
"14" 3.321928095 3.37703462932522
"15" 4.216454865 3.76335383125286
"16" 4.216454865 4.80657002600561
"17" 4.318316841 3.35336066580108
"18" 4.484782623 5.11412859825841
"19" 4.484782623 4.55606790086883
"20" 4.484782623 3.58054321422352
"21" 4.484782623 3.66586369541266
"22" 4.650764559 5.76113982825882
"23" 5.315058966 5.54813166547161
"24" 5.315058966 5.6702718503348
"25" 5.48123435 5.12536755218018
"26" 5.48123435 5.56502950859985
"27" 5.48123435 5.74925273480161
"28" 5.48123435 6.37507064799592
"29" 5.48123435 5.46009974000409
"30" 5.64731451 6.27920536205468
"31" 5.9795681 6.2361581212403
"32" 5.9795681 5.82523756409859
"33" 6.311612098 4.76948228377785
"34" 6.477839201 6.37840558569715
"35" 6.64385619 5.70363722177791
"36" 6.64385619 7.10020097745189
"37" 7.474354918 7.14933642197049
"38" 7.640461867 7.39118359922705
"39" 0 1.01459290057196
"40" 0 0.834529541186543
"41" 0 1.15566429727859
"42" 0 0.865682078808159
"43" 0 0.0954553607421564
"44" 0 0.0396809114337833
"45" 0 -0.0430662727237281
"46" 6.477839201 6.36868579462624
"47" 0 -0.0819986032724866
"48" 6.976019878 5.81913057687393
"49" 4.216454865 3.59895813614443
"50" 0 -0.0213950349953929
"51" 5.48123435 3.17079187186549
"52" 3 3.63923732908501
"53" 5.48123435 6.13693958041197
"54" 0 -0.160181498710859
"55" 0 -0.0516765627731917
"56" 4.318316841 3.50073989449953
"57" 0 -0.0272497839227577
"58" 0 1.51848116914322
"59" 0 0.119014993908413
"60" 7.640461867 6.44036709317843
"61" 6.64385619 6.52073073684781
"62" 4.650764559 4.21656183616786
"63" 0 -0.526600937456612
"64" 0 0.132391543282445
"65" 6.477839201 6.45643241354364
"66" 0 0.0281833826435971
"67" 0 -0.038392871559199
"68" 0 -0.0369027377799673
"69" 0 -0.0529854067753255
"70" 6.64385619 6.63729518193921
"71" 5.9795681 5.75122619404678
"72" 5.64731451 5.48391757879999
"73" 4.982765463 4.69205573648904
"74" 0 0.646653299719468
"1" 2.989139007 3.26301155074571
"2" 2.989139007 3.17431228687742
"3" 2.989139007 3.7552251463268
"4" 2.989139007 3.62452363176475
"5" 2.989139007 3.55136871406438
"6" 2.989139007 1.0082915108196
"7" 2.989139007 3.81920016631604
"8" 2.989139007 3.84206259086376
"9" 2.989139007 0.939282537158939
"10" 2.989139007 3.49663410676585
"11" 2.989139007 3.54911612137726
"12" 3 3.5527719872692
"13" 3 3.27294191529108
"14" 3.321928095 3.37703462932522
"15" 4.216454865 3.76335383125286
"16" 4.216454865 4.80657002600561
"17" 4.318316841 3.35336066580108
"18" 4.484782623 5.11412859825841
"19" 4.484782623 4.55606790086883
"20" 4.484782623 3.58054321422352
"21" 4.484782623 3.66586369541266
"22" 4.650764559 5.76113982825882
"23" 5.315058966 5.54813166547161
"24" 5.315058966 5.6702718503348
"25" 5.48123435 5.12536755218018
"26" 5.48123435 5.56502950859985
"27" 5.48123435 5.74925273480161
"28" 5.48123435 6.37507064799592
"29" 5.48123435 5.46009974000409
"30" 5.64731451 6.27920536205468
"31" 5.9795681 6.2361581212403
"32" 5.9795681 5.82523756409859
"33" 6.311612098 4.76948228377785
"34" 6.477839201 6.37840558569715
"35" 6.64385619 5.70363722177791
"36" 6.64385619 7.10020097745189
"37" 7.474354918 7.14933642197049
"38" 7.640461867 7.39118359922705
"39" 0 1.01459290057196
"40" 0 0.834529541186543
"41" 0 1.15566429727859
"42" 0 0.865682078808159
"43" 0 0.0954553607421564
"44" 0 0.0396809114337833
"45" 0 -0.0430662727237281
"46" 6.477839201 6.36868579462624
"47" 0 -0.0819986032724866
"48" 6.976019878 5.81913057687393
"49" 4.216454865 3.59895813614443
"50" 0 -0.0213950349953929
"51" 5.48123435 3.17079187186549
"52" 3 3.63923732908501
"53" 5.48123435 6.13693958041197
"54" 0 -0.160181498710859
"55" 0 -0.0516765627731917
"56" 4.318316841 3.50073989449953
"57" 0 -0.0272497839227577
"58" 0 1.51848116914322
"59" 0 0.119014993908413
"60" 7.640461867 6.44036709317843
"61" 6.64385619 6.52073073684781
"62" 4.650764559 4.21656183616786
"63" 0 -0.526600937456612
"64" 0 0.132391543282445
"65" 6.477839201 6.45643241354364
"66" 0 0.0281833826435971
"67" 0 -0.038392871559199
"68" 0 -0.0369027377799673
"69" 0 -0.0529854067753255
"70" 6.64385619 6.63729518193921
"71" 5.9795681 5.75122619404678
"72" 5.64731451 5.48391757879999
"73" 4.982765463 4.69205573648904
"74" 0 0.646653299719468
